"","gene_id","gene_type","logFC","AveExpr"
"10319","ENSG00000240777.2","lincRNA",0.0274080906858029,2.19387182251446
"1051","ENSG00000183615.5","protein_coding",-0.0338118335776648,4.19604199880968
"8383","ENSG00000115415.18","protein_coding",-0.0168310317904347,3.04158963176303
"15841","ENSG00000251158.1","unprocessed_pseudogene",-0.0309123467268881,3.12623918655974
"7121","ENSG00000273515.1","misc_RNA",-0.00424029656862387,3.49645640761369
"14283","ENSG00000251452.2","processed_pseudogene",-0.0331275865561678,6.3320021900578
"18363","ENSG00000230598.2","transcribed_unprocessed_pseudogene",-0.00557311409081261,3.22253863412469
"3014","ENSG00000271383.6","protein_coding",0.0398583392177352,4.3995853313119
"6809","ENSG00000241294.1","IG_V_gene",-0.0423003132228469,5.73741844590357
"1957","ENSG00000172260.14","protein_coding",0.02192978151543,7.11709949617424
"11791","ENSG00000239238.1","processed_pseudogene",-0.0385755408732178,3.22375084526326
"16807","ENSG00000277859.1","misc_RNA",-0.0179068743482595,3.8795510470085
"17061","ENSG00000231579.3","processed_pseudogene",0.00131277694448506,0.0148963192365934
"1973","ENSG00000285778.1","lincRNA",-0.020805954636395,8.36036184487138
"16590","ENSG00000248443.1","lincRNA",-0.00943889775183597,3.12355000062227
"1565","ENSG00000142700.11","protein_coding",-0.00540110052773702,4.54508731125038
"9026","ENSG00000199400.1","misc_RNA",0.0335914104881241,4.47651531830546
"5590","ENSG00000266738.1","miRNA",0.0281467695541392,4.42352717116863
"11840","ENSG00000013297.11","protein_coding",0.0360474289108496,6.43041205975701
"11604","ENSG00000242561.1","processed_pseudogene",-0.00247046674317965,1.12932662765259
"2162","ENSG00000227290.1","lincRNA",-0.00979059375621946,5.9918895856077
"11459","ENSG00000243733.1","lincRNA",0.0326167017407142,4.08509572064042
"8832","ENSG00000199121.4","miRNA",-0.00373533224090322,3.8323946228412
"5838","ENSG00000158125.9","protein_coding",0.0233987858470276,3.87665224379535
"7914","ENSG00000123612.15","protein_coding",-0.0255154312077948,6.74040239631094
"6755","ENSG00000225428.1","processed_pseudogene",0.0248807535579034,6.30223342978627
"1907","ENSG00000238778.1","snRNA",-0.0082902071407424,1.13265805076656
"3098","ENSG00000213190.3","protein_coding",-0.00628968477393767,2.95692950384475
"17646","ENSG00000169131.12","protein_coding",-0.0271604237139629,5.45840588206387
"545","ENSG00000226457.1","processed_pseudogene",0.0285537762486156,5.5976707894311
"2188","ENSG00000237568.1","antisense",0.0299982052838872,6.56719616360243
"1251","ENSG00000116983.12","protein_coding",0.0139108238883897,3.58395134955009
"14507","ENSG00000274535.1","snoRNA",-0.00296419933600289,0.91095236447711
"195","ENSG00000276189.1","misc_RNA",0.0230581864104108,5.96196614437756
"1646","ENSG00000226147.1","processed_pseudogene",-0.0152534707484908,2.16741952665936
"16192","ENSG00000199643.1","snRNA",-0.00535780629542808,3.02684208343809
"9712","ENSG00000163527.9","protein_coding",-0.00481021993907716,5.6826666354312
"18159","ENSG00000164508.4","protein_coding",-0.0347704143950874,3.61518959206006
"16506","ENSG00000250427.1","lincRNA",0.00978298154359956,2.59085095120819
"11523","ENSG00000163755.8","protein_coding",0.0190921275262469,7.59224838740872
"10897","ENSG00000243483.1","processed_pseudogene",-0.0289312436442776,4.12368094993686
"18409","ENSG00000176998.4","unprocessed_pseudogene",0.0346193856964904,5.48662991269918
"7214","ENSG00000277628.1","misc_RNA",-0.00497329364122244,4.37188540503669
"8300","ENSG00000061676.14","protein_coding",0.00477899651558031,7.69973437429866
"7768","ENSG00000284167.1","processed_pseudogene",0.00186099739862987,2.54172672667191
"17020","ENSG00000279855.1","antisense",0.00390996172957527,2.06437342172666
"1674","ENSG00000229687.2","processed_pseudogene",0.0095375224967452,5.45203181505149
"1216","ENSG00000265596.1","miRNA",-0.0299768379344788,2.80799106335223
"9873","ENSG00000229072.1","processed_pseudogene",0.0129083799482941,3.20522105393849
"2331","ENSG00000232878.3","antisense",-0.0299011455155424,5.68008776260758
"2576","ENSG00000227179.6","transcribed_unprocessed_pseudogene",0.00590941357286207,7.71989080188488
"11954","ENSG00000272910.1","antisense",0.00164675398830858,-0.624282990878023
"12666","ENSG00000109684.14","protein_coding",0.00743916047778008,7.30084450473234
"16709","ENSG00000072364.12","protein_coding",0.00511910190483645,2.67743353374633
"16212","ENSG00000213730.3","processed_pseudogene",-0.0155893507601862,2.97721791966676
"10215","ENSG00000229972.8","protein_coding",-0.0277359782880678,4.9384449692388
"18689","ENSG00000204231.10","protein_coding",-0.00469699689419229,2.40235896827656
"2045","ENSG00000237413.5","processed_transcript",0.026016716405599,5.61703049908771
"9417","ENSG00000134072.10","protein_coding",0.0225961181783615,8.09803828581035
"8852","ENSG00000228135.1","antisense",0.00231798232677555,6.87456994817153
"10197","ENSG00000273356.1","lincRNA",0.035173973021327,5.73564561865189
"12756","ENSG00000250611.1","processed_pseudogene",0.0438239131959488,6.29866618217239
"13678","ENSG00000248817.1","processed_pseudogene",-0.0210686672565437,3.9105290070513
"18595","ENSG00000204390.9","protein_coding",-0.0142117206467788,5.74945837332636
"14654","ENSG00000250043.1","lincRNA",0.003723154023159,7.09774482356821
"18988","ENSG00000271754.1","antisense",-0.0139899810444583,3.50143762964221
"11646","ENSG00000239212.2","processed_pseudogene",0.00285819381926779,8.20870207462389
"17016","ENSG00000253846.2","protein_coding",-0.00464376657088966,2.90527890185444
"13593","ENSG00000266421.3","miRNA",0.0270312256216516,5.41255923308919
"3131","ENSG00000227045.1","antisense",0.0448789402934288,6.3326782833278
"9672","ENSG00000227523.1","processed_pseudogene",-0.0262710937301994,2.99768563682278
"15759","ENSG00000250732.1","processed_pseudogene",-0.0237454873647353,6.08529123555434
"11310","ENSG00000240006.1","lincRNA",0.0344671568895821,5.94620295730372
"8541","ENSG00000003393.14","protein_coding",0.0148888048039559,5.17144649892383
"3676","ENSG00000237756.1","lincRNA",0.0026119281499995,2.64619396160934
"3379","ENSG00000280466.1","scaRNA",-0.0225283269198151,3.97949013840052
"4158","ENSG00000271187.1","processed_pseudogene",-0.00252215528977561,1.79448756298891
"12884","ENSG00000154274.14","protein_coding",0.0150226723292981,6.41606385411709
"10380","ENSG00000189283.9","protein_coding",-0.00396533882445171,1.25649814496531
"15346","ENSG00000113387.11","protein_coding",-0.0166787685254963,3.33772086609316
"14826","ENSG00000250620.1","lincRNA",-0.0178399605514133,4.34511980540162
"16865","ENSG00000249593.6","antisense",-0.00116047313834078,-0.605447112081012
"5906","ENSG00000008869.11","protein_coding",0.0213051274728999,5.61491821329287
"11450","ENSG00000251787.1","snRNA",0.00774803486819241,8.04889719723958
"8516","ENSG00000238829.1","snRNA",0.00166905577628762,-0.444459008963369
"13022","ENSG00000260878.1","sense_overlapping",0.0343297554163518,4.18601793377609
"16795","ENSG00000223539.4","unprocessed_pseudogene",-0.0268288770740423,2.60432819898491
"4338","ENSG00000163444.11","protein_coding",0.00498441723257595,5.59270696465864
"14533","ENSG00000227283.1","processed_pseudogene",0.0322040763771215,6.00026921155327
"10990","ENSG00000144852.17","protein_coding",0.00413239158928493,2.01223075448452
"14306","ENSG00000248809.5","lincRNA",0.00367995556099024,3.21610965481855
"11944","ENSG00000240429.1","processed_pseudogene",0.00429484947021796,1.14598610705189
"1019","ENSG00000284543.1","processed_transcript",0.00261770943630477,3.88263294055144
"16920","ENSG00000243056.1","protein_coding",-0.033082492245571,4.67191302612164
"8192","ENSG00000237260.1","processed_pseudogene",-0.0187895911357386,2.32345328458503
"6133","ENSG00000283058.1","antisense",-0.00553853961844278,8.01904114757869
"4627","ENSG00000234070.1","antisense",-0.00342743012196294,5.33169812681102
"15353","ENSG00000251281.1","lincRNA",-0.00437568143142996,1.98487175939461
"9533","ENSG00000131379.9","protein_coding",0.0476801652399211,5.18957304865059
"6030","ENSG00000226972.2","processed_pseudogene",-0.0302994311364327,4.2512618778815
"12609","ENSG00000249811.2","protein_coding",0.0343226334649694,5.74009800210417
"1185","ENSG00000163877.10","protein_coding",-0.00281283865907759,0.966027780072807
"11960","ENSG00000058056.8","protein_coding",0.0222690202553353,6.78331177647253
"5773","ENSG00000221843.4","protein_coding",-0.00582735978130071,7.98930608329064
"5243","ENSG00000235749.2","antisense",-0.00662238881898798,8.2132348782099
"2133","ENSG00000199934.1","snoRNA",-0.0167936411114115,3.93082337305308
"9933","ENSG00000251811.1","misc_RNA",-0.00992606734543161,4.36489982320928
"1165","ENSG00000116885.18","protein_coding",-0.00381040914297556,4.31877805174323
"2993","ENSG00000236334.2","protein_coding",0.0226432975707012,7.89280929796831
"6042","ENSG00000276670.1","misc_RNA",-0.0394450207569763,5.26616372467564
"2787","ENSG00000275538.1","snRNA",0.0358905055617895,3.88812815446952
"16647","ENSG00000198108.3","protein_coding",-0.0434011285350316,4.74477247599935
"1214","ENSG00000224592.5","lincRNA",-0.0223985719133661,2.25860596926405
"4577","ENSG00000162772.16","protein_coding",-0.00914492341257408,7.61862020287823
"17877","ENSG00000218574.1","processed_pseudogene",0.0505296989901084,4.92030432314149
"8933","ENSG00000163082.9","protein_coding",-0.00733464015958122,7.24383854074988
"6206","ENSG00000229805.1","lincRNA",-0.0300811060069245,4.25293525709183
"5509","ENSG00000201610.1","rRNA_pseudogene",-0.00201992905260197,1.26695491808284
"17188","ENSG00000254333.1","lincRNA",0.00176022290801024,6.38941958734643
"1690","ENSG00000215883.10","protein_coding",-0.015589446268612,7.01411091732391
"13618","ENSG00000170502.12","protein_coding",0.00391444126122422,3.20224599482386
"14676","ENSG00000248574.1","processed_pseudogene",-0.0199695605064296,6.66547940062336
"14061","ENSG00000164056.10","protein_coding",-0.0402985993680642,4.7379343409427
"11446","ENSG00000120756.12","protein_coding",0.0229213975518246,3.89530252390352
"10269","ENSG00000114902.13","protein_coding",0.00210050138546387,4.19801368210788
"10945","ENSG00000241596.1","sense_intronic",0.0342617393594032,2.72275704891102
"2644","ENSG00000163349.21","protein_coding",-0.0315498415216277,5.23210486207116
"15839","ENSG00000248769.1","unprocessed_pseudogene",0.0288204668460504,4.36036519791372
"2352","ENSG00000224445.3","lincRNA",0.0123210700106035,3.95487273547387
"16505","ENSG00000249797.1","lincRNA",0.0247840046559477,3.35067206688666
"1052","ENSG00000182866.16","protein_coding",-0.016204684440882,6.80604734358559
"13594","ENSG00000109339.21","protein_coding",-0.0365577257760965,5.57055275083526
"7231","ENSG00000284337.1","protein_coding",-0.0138039462646074,7.69921275088056
"13903","ENSG00000250855.1","lincRNA",-0.0198596755173042,3.85480308423005
"9486","ENSG00000225026.1","processed_pseudogene",-0.0174926045465358,6.75608089109162
"7053","ENSG00000144214.9","protein_coding",0.0275541954990326,2.61060375407176
"6315","ENSG00000229221.1","processed_pseudogene",-0.024607382492604,5.40904851766786
"9658","ENSG00000151092.16","protein_coding",0.0350855837047377,5.61929477427923
"12563","ENSG00000266690.1","miRNA",-0.0180210057920381,4.3330175670191
"7334","ENSG00000234174.1","antisense",-0.0202396771965321,5.02881436670522
"14996","ENSG00000278913.1","TEC",0.00340918857822209,4.4553298052959
"18773","ENSG00000112033.13","protein_coding",-0.0129821561155723,6.49646979610834
"10490","ENSG00000270562.1","lincRNA",-0.022241161268571,7.01050923760676
"3625","ENSG00000283317.1","lincRNA",-0.0431859135527249,5.68543752912464
"18402","ENSG00000227758.1","unprocessed_pseudogene",0.0159997100764662,6.70857797188151
"16094","ENSG00000283359.1","miRNA",-0.0236916476135639,6.61585611215444
"9180","ENSG00000238812.1","snRNA",-0.00967200806170101,5.61589485702728
"18827","ENSG00000146192.14","protein_coding",-0.0173333146201361,3.82415993100023
"5943","ENSG00000143889.15","protein_coding",-0.00240352952363788,8.94780065719407
"18327","ENSG00000231162.4","processed_pseudogene",-0.0243123561359294,3.88266113739057
"11406","ENSG00000249305.1","processed_pseudogene",-0.00368671124455538,6.07403026915673
"2161","ENSG00000143013.12","protein_coding",0.0171369718020464,4.74103301514477
"2308","ENSG00000231992.1","sense_intronic",-0.0281286234021852,3.80091458754985
"18336","ENSG00000235559.1","processed_pseudogene",0.0097243276762751,2.47147463673293
"3645","ENSG00000118217.5","protein_coding",0.00112709462556348,0.683047075779872
"3594","ENSG00000158773.14","protein_coding",-0.0264646700457772,7.22361161898712
"10232","ENSG00000285685.1","lincRNA",-0.0211008335096855,4.11445334378421
"10248","ENSG00000114841.17","protein_coding",-0.0295369433128894,3.42088062990004
"2526","ENSG00000156150.7","protein_coding",0.0351329439929052,4.81356387405044
"2235","ENSG00000226773.1","processed_pseudogene",0.0187414736428652,3.40919577036704
"15288","ENSG00000250453.1","lincRNA",0.00983417827241032,1.33963947310115
"1005","ENSG00000232768.1","processed_pseudogene",-0.0225441438710244,3.58279856205534
"13887","ENSG00000212160.1","snRNA",-0.0384755903699768,5.21045066090897
"942","ENSG00000130766.4","protein_coding",-0.0168857162857329,5.74092047221595
"7259","ENSG00000256671.6","protein_coding",-0.0200133819671703,5.59539590754878
"15525","ENSG00000151881.14","protein_coding",-0.0247554526174742,6.34974786768537
"3170","ENSG00000183586.8","processed_pseudogene",-0.0344521319755501,3.87374671848878
"16964","ENSG00000279028.1","antisense",-0.0179737584777777,4.67501622706876
"12765","ENSG00000250092.2","antisense",0.0073344294826715,8.91529238514803
"2642","ENSG00000118655.5","protein_coding",0.0132006175452739,4.10248306586603
"3022","ENSG00000275229.1","snRNA",-0.00136731836549749,8.2794412701123
"15135","ENSG00000249928.2","processed_pseudogene",-0.0294970725375789,6.9774070239711
"12325","ENSG00000174007.7","protein_coding",0.0157889527493386,2.3850953514889
"11924","ENSG00000200288.1","snoRNA",0.0237148354501417,5.60512130807473
"18156","ENSG00000207490.1","snRNA",-0.0267568640171492,3.07312556098429
"11759","ENSG00000241636.1","lincRNA",0.0215587680567758,6.9527125967019
"7660","ENSG00000202174.1","rRNA_pseudogene",0.0233621755270076,6.03783393643238
"7166","ENSG00000229682.1","processed_pseudogene",-0.0421003996638719,4.6287296707222
"1043","ENSG00000084652.15","protein_coding",0.01563947040795,4.01701737887229
"13205","ENSG00000199780.1","misc_RNA",0.00924407465413949,3.78342229374739
"2760","ENSG00000203855.7","unprocessed_pseudogene",-0.00981523680226189,5.79395283764831
"15137","ENSG00000250247.1","processed_pseudogene",-0.0158340819896227,2.83185263243773
"16715","ENSG00000199677.1","misc_RNA",-0.00433440873113367,3.79003193621269
"8410","ENSG00000224670.1","processed_pseudogene",-0.00113721022702427,2.58998803594852
"7458","ENSG00000228400.1","antisense",-0.0167168294677583,4.4467242149681
"17641","ENSG00000245688.1","sense_intronic",0.00184568642726491,9.21682088201339
"3822","ENSG00000225545.1","lincRNA",-0.00413278584655186,9.57491832039903
"16279","ENSG00000251389.1","processed_pseudogene",-0.0214678934684453,4.76266989925597
"12288","ENSG00000239122.1","snRNA",-0.0389446918456734,5.32036500901532
"5432","ENSG00000235092.5","antisense",-0.00390989645744996,7.75968587691841
"2804","ENSG00000171943.11","protein_coding",0.0204613479598355,9.01264175852794
"14087","ENSG00000249795.1","processed_pseudogene",0.0349019157414763,4.00783411599265
"859","ENSG00000198830.10","protein_coding",0.0237170185631802,2.46679712106989
"3917","ENSG00000120332.15","protein_coding",0.0197602212158097,3.50336392980318
"8474","ENSG00000213938.3","processed_pseudogene",-0.00583003211335539,1.03675560299087
"13379","ENSG00000222236.1","rRNA_pseudogene",0.0198527339017097,7.78326541876383
"17575","ENSG00000169258.6","protein_coding",0.0320634499902421,7.8094485815896
"16799","ENSG00000254239.1","lincRNA",-0.00436206897549203,1.31388328687515
"525","ENSG00000231353.1","unprocessed_pseudogene",0.00246690723057777,0.891058730765965
"17745","ENSG00000264732.1","miRNA",0.00150836633241389,2.41452000635875
"4771","ENSG00000143811.18","protein_coding",-0.00223472293040349,7.72282994150829
"11740","ENSG00000169251.12","protein_coding",-0.02686637676598,3.34796909049173
"16842","ENSG00000094880.10","protein_coding",-0.0333119282210528,3.63573113265224
"4588","ENSG00000235182.1","processed_pseudogene",-0.0235927787907281,7.41104854438373
"2276","ENSG00000067334.13","protein_coding",0.00860680842240516,2.10671769153375
"4230","ENSG00000207975.1","miRNA",0.0293514318752898,7.42294581779325
"11885","ENSG00000169760.17","protein_coding",-0.0183027533581554,1.50327844387831
"13113","ENSG00000250815.1","processed_pseudogene",-0.013262732285382,4.7156500447324
"3283","ENSG00000264384.2","misc_RNA",-0.0115017040490609,7.01131617811062
"13387","ENSG00000163626.16","protein_coding",-0.0172522188331478,3.35398237749382
"2080","ENSG00000242598.1","processed_pseudogene",0.0214536610424173,4.79160695131562
"6423","ENSG00000244236.3","misc_RNA",0.0108798741423519,5.06419689311236
"15471","ENSG00000285616.1","lincRNA",-0.0321006297226777,3.92838691579254
"996","ENSG00000264773.1","miRNA",0.0329203106808334,4.83764521401822
"853","ENSG00000225854.2","processed_pseudogene",-0.00296201353848209,8.84121929409214
"1131","ENSG00000201542.1","snoRNA",0.0312279766824011,6.25334780689421
"17026","ENSG00000242419.5","protein_coding",-0.00769087306901328,3.84956342665273
"223","ENSG00000236948.2","lincRNA",0.00630819659948832,2.34783955269339
"10167","ENSG00000114353.16","protein_coding",0.0107991789149513,2.00485520537582
"14353","ENSG00000250704.1","lincRNA",-0.0306616500616445,4.05020042943278
"7396","ENSG00000258910.3","lincRNA",0.0212398725433503,2.82026051534616
"35","ENSG00000237973.1","unprocessed_pseudogene",0.0420616249361357,7.5012617840157
"16852","ENSG00000241458.1","processed_pseudogene",-0.00300751681183263,4.8039849434995
"8191","ENSG00000128654.13","protein_coding",-0.0187032492179835,8.53916180956544
"8831","ENSG00000273361.1","antisense",0.0350949580397354,7.12514850933696
"29","ENSG00000250575.1","unprocessed_pseudogene",0.00986788899588082,2.06530156406402
"11207","ENSG00000278658.1","miRNA",-0.0100592648227287,2.10218111261602
"18518","ENSG00000271821.1","lincRNA",0.00578305500095473,6.44953359256997
"3125","ENSG00000232536.1","sense_intronic",0.0316028445296191,7.65928441662076
"4094","ENSG00000201421.1","misc_RNA",0.00900764454303218,6.60443133201301
"7308","ENSG00000125630.15","protein_coding",-0.0276392462224805,7.56612782202879
"14114","ENSG00000251195.1","processed_pseudogene",-0.022028861868009,3.09881285853732
"1151","ENSG00000092850.11","protein_coding",-0.0351881980534571,6.20850521737042
"15675","ENSG00000248586.2","processed_pseudogene",0.0573093548044607,5.10227968640768
"408","ENSG00000116688.16","protein_coding",0.00100083032485508,-1.13559614347761
"382","ENSG00000224338.2","processed_pseudogene",0.0361529623867541,7.05931523667357
"799","ENSG00000231953.2","antisense",-0.0152166800117613,4.59105600132356
"17049","ENSG00000277968.1","misc_RNA",-0.0260545763020462,4.29343935713863
"9018","ENSG00000235993.1","processed_pseudogene",-0.0343382635857124,5.32158924305326
"18428","ENSG00000229390.1","unprocessed_pseudogene",0.00421484097727658,4.65398366018898
"2820","ENSG00000223495.2","processed_pseudogene",0.00202650178822403,1.05235548060205
"4451","ENSG00000143479.16","protein_coding",-0.00772965887403359,7.04610139786708
"14395","ENSG00000268471.6","bidirectional_promoter_lncRNA",0.00214239156461467,3.04795420027043
"5910","ENSG00000138068.10","protein_coding",-0.00997851750497963,5.75581760930229
"2318","ENSG00000271252.1","lincRNA",-0.00450698310987877,5.29252820198499
"5120","ENSG00000213026.4","processed_pseudogene",-0.00583163623795741,5.53024234900054
"3847","ENSG00000230364.1","processed_pseudogene",-0.00904524947022231,1.48963370516833
"6355","ENSG00000138071.13","protein_coding",0.00105676655828141,0.550973202493903
"12191","ENSG00000233308.1","antisense",-0.0205928531215899,6.68724798068092
"2371","ENSG00000137992.14","protein_coding",0.00135657215244962,-0.582931648050421
"6011","ENSG00000252804.1","snRNA",0.00243655109346257,3.1689157376712
"18672","ENSG00000235301.1","unprocessed_pseudogene",0.0156464660031291,3.50607282809614
"2166","ENSG00000270507.1","processed_pseudogene",-0.0161557494020568,3.08787144264816
"11199","ENSG00000172780.16","protein_coding",0.0274730458292471,5.77931341687618
"15337","ENSG00000200065.1","misc_RNA",-0.0197885118222789,3.29321339091989
"6268","ENSG00000285857.1","antisense",0.0149976509764746,2.37334416492217
"12464","ENSG00000125386.15","protein_coding",-0.00492340229119615,6.70970741509923
"4685","ENSG00000257551.1","antisense",-0.00217138003857195,6.07291711713801
"15179","ENSG00000284373.1","protein_coding",-0.00485958759169364,7.69351258847766
"2681","ENSG00000118729.11","protein_coding",0.0126162659558187,5.967818086107
"5557","ENSG00000236289.2","lincRNA",0.0138321523439484,3.39298987450019
"1161","ENSG00000116883.8","antisense",0.0167650005045523,3.18851873605831
"9774","ENSG00000201315.1","misc_RNA",-0.000952997511908925,-0.142859923454269
"16236","ENSG00000198677.11","protein_coding",-0.0103048911878601,6.44258897808833
"4934","ENSG00000229595.1","processed_pseudogene",-0.0123316215144161,4.29497348414449
"17769","ENSG00000112679.14","protein_coding",0.00954078425353871,3.529621852925
"6991","ENSG00000274206.1","misc_RNA",0.0174277659945068,5.25522726778552
"12056","ENSG00000228205.1","processed_pseudogene",-0.0289030238109907,5.86363963683703
"16410","ENSG00000253613.2","antisense",0.00625057331623845,2.57024059005521
"4900","ENSG00000069248.11","protein_coding",-0.0146084572216173,6.00169826597546
"12803","ENSG00000248608.2","processed_pseudogene",0.0242009483351997,4.07897528844383
"16242","ENSG00000250240.5","antisense",0.037410080327947,6.78041835745317
"18572","ENSG00000263020.6","protein_coding",0.00147369356277146,1.75718836027936
"9406","ENSG00000254485.5","antisense",-0.0037558638245052,6.48687666901312
"10788","ENSG00000244652.1","processed_pseudogene",0.0295056212970548,7.36806749532138
"11605","ENSG00000169860.6","protein_coding",0.00440348591971868,8.31099681111762
"907","ENSG00000126705.14","protein_coding",0.0128025695026967,8.48186867284768
"4288","ENSG00000200942.1","snRNA",-0.00625282317240242,6.29701093779943
"15265","ENSG00000285042.1","lincRNA",-0.0100121519014117,5.25923534888288
"15293","ENSG00000277878.1","processed_pseudogene",0.0278938474358932,5.80466514054925
"2963","ENSG00000206585.1","snRNA",0.0215809063967102,5.25869580154302
"11169","ENSG00000212344.1","snRNA",0.00108485484581279,1.78147331118988
"9221","ENSG00000132323.8","protein_coding",0.0180796443420742,5.68626804563659
"17367","ENSG00000201474.1","snRNA",-0.0219197854518284,4.96070551846936
"17269","ENSG00000270442.1","processed_pseudogene",-0.0300287647891439,5.05998843579404
"12041","ENSG00000263932.1","miRNA",0.00748045704828656,4.42996640467398
"7358","ENSG00000265429.3","miRNA",0.00388025551700662,3.46556424078727
"8779","ENSG00000233581.1","antisense",-0.0228831809828046,4.49301683144228
"8271","ENSG00000281131.1","lincRNA",0.021565632385062,4.80646831365549
"7984","ENSG00000234732.1","processed_pseudogene",0.0187537940666662,3.47283802513305
"8853","ENSG00000200029.1","snRNA",0.0199219600877866,7.39822504199115
"4171","ENSG00000283795.1","miRNA",-0.0245971836523678,4.96899778253089
"17588","ENSG00000160867.14","protein_coding",0.0249042160893228,7.28409346488272
"10898","ENSG00000241219.1","lincRNA",0.0464839075701431,4.974946842198
"18044","ENSG00000124788.18","protein_coding",0.0225612140426588,7.38967409669547
"10476","ENSG00000240405.6","lincRNA",-0.0352653216572948,5.46189710804628
"11654","ENSG00000174930.4","unitary_pseudogene",0.00177292245062827,3.40748004116438
"9839","ENSG00000283849.1","antisense",-0.007069923031829,6.63803151014602
"15919","ENSG00000184084.7","processed_pseudogene",-0.00189133721047003,2.30168412381671
"13035","ENSG00000248254.1","antisense",-0.024202415556048,3.51837034556791
"17324","ENSG00000279204.1","TEC",-0.00161110646298221,0.143332544780421
"3582","ENSG00000122223.12","protein_coding",0.0237329730419888,8.02824369940018
"2661","ENSG00000213281.4","protein_coding",-0.0129523139637955,3.22162584200287
"17602","ENSG00000246334.2","antisense",-0.00878688142460624,3.78157077892478
"16782","ENSG00000248753.1","lincRNA",-0.039569696926143,4.68071805618809
"13888","ENSG00000250304.2","processed_pseudogene",-0.029275308431089,2.68952964790419
"7447","ENSG00000155438.11","protein_coding",0.000908340003202193,-0.529391388457074
"11084","ENSG00000173706.13","protein_coding",-0.00141341756969356,3.75257149679858
"11250","ENSG00000285631.1","lincRNA",-0.00581884940698286,2.74481965845497
"15893","ENSG00000083312.17","protein_coding",-0.00567939089106397,6.99740874906318
"4986","ENSG00000230404.1","lincRNA",0.0259089489557384,6.65405944885353
"9885","ENSG00000212145.2","snoRNA",-0.0163936270594634,2.92060485743878
"13915","ENSG00000073331.17","protein_coding",-0.0406134614083496,5.49013813604672
"10961","ENSG00000240393.1","processed_pseudogene",0.0119967809228358,5.45933513876249
"7848","ENSG00000222031.1","lincRNA",-0.00609601817363032,1.90192494405125
"7670","ENSG00000200718.1","misc_RNA",0.00490559526310835,2.95449073389528
"7466","ENSG00000226813.2","lincRNA",0.00649619844656558,1.58325462931746
"12537","ENSG00000109501.13","protein_coding",-0.0131289344734658,5.94639887601935
"7178","ENSG00000229360.1","processed_pseudogene",0.0243255197827569,5.32371206611583
"5088","ENSG00000202041.1","misc_RNA",-0.0214225196280079,5.26261895663096
"3832","ENSG00000094963.13","protein_coding",-0.0102164448304035,3.59264707217721
"18478","ENSG00000137404.14","protein_coding",-0.00652931636001258,5.80317047201687
"8895","ENSG00000144591.18","protein_coding",0.014233766355327,2.63379984093993
"2102","ENSG00000240520.6","transcribed_unitary_pseudogene",-0.0112950898900161,6.30914594691515
"12143","ENSG00000198491.3","antisense",-0.00347798516492021,6.97564691839696
"17508","ENSG00000254164.1","lincRNA",-0.00594832433336516,5.06312247374833
"2345","ENSG00000280040.1","TEC",0.00986195221386357,2.57002945272746
"11379","ENSG00000175110.11","protein_coding",-0.0273182478157866,4.26797892117426
"11678","ENSG00000241770.1","antisense",-0.010660804696611,6.74535223207651
"14270","ENSG00000249741.2","processed_pseudogene",-0.0232428553513282,7.35970863647407
"17711","ENSG00000250749.1","processed_pseudogene",0.0273818802784395,5.2588736876142
"7083","ENSG00000163162.8","protein_coding",-0.0205235656246285,4.63159952242106
"15092","ENSG00000145491.11","protein_coding",0.0311474390436157,4.77578256070413
"1739","ENSG00000162409.10","protein_coding",-0.00956613809088262,6.64472509616967
"12528","ENSG00000173040.12","protein_coding",-0.00103936416142097,0.0524638048164019
"1055","ENSG00000116478.11","protein_coding",0.0267115340116949,5.64465567154113
"15220","ENSG00000145526.11","protein_coding",0.0035122986182442,2.67062389280564
"16777","ENSG00000152705.7","protein_coding",-0.0112630614245899,5.51256407787979
"17084","ENSG00000186314.11","protein_coding",0.00120167451690422,0.960310878599603
"11918","ENSG00000203645.2","lincRNA",-0.0325847682711681,5.70158281114459
"15775","ENSG00000253744.1","antisense",0.0032102284530745,1.9740243988338
"18192","ENSG00000217159.2","processed_pseudogene",-0.0225854669438664,4.90853237887556
"483","ENSG00000231606.1","lincRNA",-0.000976503864889382,2.47938410467021
"10563","ENSG00000236138.4","processed_pseudogene",0.0164658176621947,7.85416762757563
"10872","ENSG00000114529.12","protein_coding",0.00649092579923359,8.97051592372138
"16265","ENSG00000272109.1","antisense",-0.0156953084500197,4.88417611376302
"17431","ENSG00000253269.1","antisense",0.0406304745014555,4.04757911752658
"6285","ENSG00000170340.10","protein_coding",-0.0267216261472364,3.96260326586042
"15110","ENSG00000169862.18","protein_coding",0.00180580334496686,4.50392496223963
"2160","ENSG00000284240.1","lincRNA",-0.0111966226050456,5.96271942292231
"9377","ENSG00000229642.1","lincRNA",0.00160032529762185,5.68129612678985
"10921","ENSG00000184307.14","protein_coding",0.0389193225855459,6.05555513503733
"6854","ENSG00000253765.1","IG_V_pseudogene",0.0102134828553958,4.35932865490366
"3080","ENSG00000143387.12","protein_coding",-0.00646955386891781,8.42876760863469
"13491","ENSG00000248956.1","processed_pseudogene",-0.0326502145615868,2.46330416769811
"3514","ENSG00000179639.10","protein_coding",0.012226554863508,6.6076783454125
